product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
658fc236815a88341f858edcdb0ec78a,furniture_decor,63,255,7,1050,38,13,47
2f1ae77f6516da678d91c8a80b90bc20,bed_bath_table,45,102,1,300,26,3,21
863c8ced004542495e1025bb14124580,books_imported,57,3694,1,300,16,14,16
a12c9204f6f9e90ad1d8ba5571fbfed2,auto,50,2304,4,250,16,6,15
6c3effec7c8ddba466d4f03f982c7aa3,bed_bath_table,48,126,1,1600,45,25,35
8097e6d8de77768d9f72295263e440fa,consoles_games,37,726,2,610,18,12,18
3dd3a67f72798f25cdd5d98553553d85,auto,59,394,1,200,16,16,16
8f983b383c2d3e409d71cfd12dbc7a42,fashion_male_clothing,50,472,2,900,50,10,40
0be487faac01dd57fd7ed17cfbdf2dee,perfumery,58,648,3,450,22,16,16
0be487faac01dd57fd7ed17cfbdf2dee,computers_acessories,57,467,5,700,47,6,32
461f43be3bdf8844e65b62d9ac2c7a5a,construction_garden_tools,58,1017,1,850,16,16,16
e4e5cbc0077aa2c7aacbe435166df909,toys,35,558,2,6050,53,25,55
880be32f4db1d9f6e2bec38fb6ac23ab,telephony,40,945,1,300,16,2,11
e0d64dcfaa3b6db5c54ca298ae101d05,bed_bath_table,57,343,1,8750,55,35,45
acdf5c2a687407b37b00081300de0bdc,health_beauty,57,844,3,575,25,13,16
9a2bdd5682cbf94cb13e0d1f852c759b,toys,51,1510,7,318,19,23,18
4c77d14c542fcd857dddc3df2e82329c,sports_leisure,26,187,1,600,17,30,12
451482edc91f59c001a5a3a0e4d594bf,furniture_decor,51,676,1,5300,35,23,35
e3323b0d3f79bdf85b58561d2218bc12,sports_leisure,49,1089,1,275,25,15,19
236f3599e6d57eeb5eb9535b2c88b231,auto,48,1069,1,600,16,2,11
ba01cebc5a3c2494d0a97d4713ec8938,garden_tools,60,516,4,1100,35,5,11
64ea282a67530101b655f890b4ac8e90,bed_bath_table,55,273,1,1150,38,10,38
64ea282a67530101b655f890b4ac8e90,housewares,17,154,1,2133,24,25,25
8aa6223e400af9c97b07c75993142721,sports_leisure,27,1045,1,200,16,16,16
b1688f579e9213539ee21cf15ac4382a,bed_bath_table,59,140,1,1150,36,8,27
4e2235f93eb6f83c34901d68feba9344,housewares,58,702,3,350,30,11,11
3cc52e01a315aba7f650574a3a256b1a,furniture_decor,20,1695,2,600,30,15,15
b791d5d05f0c974d148d358efcd21d84,housewares,51,429,1,2700,80,10,50
b791d5d05f0c974d148d358efcd21d84,perfumery,58,309,1,1000,16,15,15
28e9bae875be608d290966c72d2d7f73,furniture_decor,38,723,11,1100,30,31,30
cffb05bb50a95e92fc26bbb049cc8fe7,home_comfort,47,256,2,200,45,15,35
a23331d31bc426296b09f6a373f6aab5,housewares,26,261,1,850,35,10,11
1c5bd6a742367ec4d654a0859523e880,watches_gifts,54,380,1,700,23,15,19
eff33b4f1723920cf70e2d493a7a5e49,health_beauty,40,688,1,413,20,11,13
35afc973633aaeb6b877ff57b2793310,housewares,57,954,1,800,28,22,28
87f87c717c93f801e1a62367ce5ff63f,housewares,46,316,4,12150,68,20,33
87f87c717c93f801e1a62367ce5ff63f,housewares,50,652,1,5950,30,30,30
b0c89945c034268074f5f80b362bda34,construction_tools_construction,55,612,1,1900,35,30,25
b0c89945c034268074f5f80b362bda34,health_beauty,53,1140,3,1600,18,8,20
b0c89945c034268074f5f80b362bda34,auto,57,703,6,3550,56,11,32
b0c89945c034268074f5f80b362bda34,telephony,52,526,5,200,21,6,13
629e019a6f298a83aeecc7877964f935,baby,33,561,1,200,18,16,16
90c1b4e040d1d1c45897ec2dad4a809d,stationery,44,402,3,650,16,4,11
c1b2e753d02b165e402d5020fff9a582,bed_bath_table,56,95,1,500,20,10,15
5524bbd7c991692980702322aa085419,toys,51,296,2,250,23,11,22
5524bbd7c991692980702322aa085419,pet_shop,58,1009,4,250,27,9,27
4a741a6cd8c7a4358ebfe566138fee78,perfumery,50,509,1,543,24,13,18
29427de7f8a9ee983d9dbc51cec569b4,sports_leisure,45,1575,1,2152,26,24,21
e282624d8c82e04983f125e167eb4521,furniture_decor,38,503,4,1700,23,7,23
64fb265487de2238627ce43fe8a67efc,bed_bath_table,48,252,1,625,70,15,50
5b8423dc7f23089c9c59c5d140eb5a1c,furniture_decor,27,413,2,3500,40,14,35
0b6f7f321aeac91ef72512bbae664b13,toys,51,386,5,400,22,13,22
61509eaebb2d4bd1a7511b1a75703f8c,baby,53,817,4,5900,45,40,73
88722e1dbe9a41a0834374aaaf19ffd2,housewares,34,108,2,200,21,17,19
6f3b5b605d91b7439c5e3f5a8dffeea7,housewares,60,470,1,2980,17,17,19
ce066f4a83649651549d717c9b566816,watches_gifts,47,764,2,200,16,11,11
6c8b2975a4a05d1f36948b20753b29ca,sports_leisure,60,528,2,274,18,12,15
4d1cb16db8705120e188da9c8a10ba93,housewares,60,214,5,27300,66,23,51
7659404ade89460a4be1c11ac47d5f2c,stationery,49,373,1,550,16,10,15
902a8b8bb0768e8562edc2d903337812,furniture_decor,52,688,1,300,22,2,32
35c7e6723b080a78be6fc25d81eff5ea,,,,,100,22,6,11
bfb09aea4e6432b4b0588f9ce9062a9b,garden_tools,50,147,3,2300,67,2,41
cce3ce6484896041ae3dafdd4308a39c,food_drink,42,262,2,450,16,13,13
3ce21e38e6a3060c20f4e74bdab770c8,watches_gifts,60,102,3,400,40,10,25
3ce21e38e6a3060c20f4e74bdab770c8,fashion_bags_acessories,37,293,3,100,16,6,20
0bea71972d0b439ab810f57a803344e2,home_appliances,57,483,1,350,27,13,17
38b5079a807bb9f22ddfa46f929accee,housewares,50,3027,5,2725,37,17,37
b8b426747049f2d3d6e00b486d47dedb,construction_tools_construction,54,561,6,350,33,11,11
741e14d6cfe9c7dfcace49c4a0989bf3,watches_gifts,55,184,6,300,16,2,11
812caec8528c1f3b1bed583530023cb5,watches_gifts,58,784,4,300,16,2,11
b370dd237db6a8a0bd74a6da9e367a80,toys,58,1558,7,5800,16,16,16
b214e7013d82644243e8560287d1ea90,baby,51,2012,2,350,65,11,11
cfb763496d9fc48751a27db4fd02aa2d,telephony,39,365,13,100,16,3,11
cfb763496d9fc48751a27db4fd02aa2d,consoles_games,60,574,1,200,16,2,11
4ebe0af5e3df81384008ea97f49879fd,bed_bath_table,53,228,1,200,32,3,23
75d67b030a777f5f1081b8830606abb5,pet_shop,51,1585,1,200,20,7,14
330144665b875c2b4555f88d9f4ed7c1,housewares,58,1137,1,19550,43,79,41
0d16d327b79bf9a0ccc7a4fa02ff7a83,pet_shop,51,1538,2,850,24,20,24
93c480c7d11c68ba0a71e850da61b674,electronics,58,705,1,200,20,10,20
e951fa511351528e83ebde739f059348,health_beauty,35,1014,1,599,16,10,14
f0bbc1bdaf90ddcab4aa862660dfc6d3,telephony,60,818,5,300,17,4,12
8e3eb37785e42b6b3721e459f1bfaaef,toys,31,673,1,1100,28,45,11
edb0a8739ce7457ff4767a85d6aa92e2,cool_stuff,52,692,4,450,30,9,30
61937887eb6ee0b405a5759756426486,bed_bath_table,58,518,1,2250,30,30,30
80df62ce491a20d390c9f69402310f0a,furniture_decor,50,830,1,650,20,35,20
80df62ce491a20d390c9f69402310f0a,housewares,58,1793,6,2050,25,25,25
5fb3ff04cc8ff9f140b028d867a6b0f4,cool_stuff,45,3908,4,300,21,12,12
27672da99215b426dc0ced05731bccc6,housewares,58,1284,7,2700,25,15,25
f71973c922ccaab05514a36a8bc741b8,housewares,50,443,1,1625,41,26,26
c80124276571cd4bef53cf35d9b36c5c,toys,53,295,3,124,19,16,17
b88449b8d7f553a4517437d0dc5491a2,telephony,35,799,5,60,18,2,11
ac7e981115ad47f0e051f1b8b97e73b1,auto,59,679,5,5400,78,4,47
ac7e981115ad47f0e051f1b8b97e73b1,fashion_underwear_beach,63,3853,9,700,20,10,15
83b9bc6aae6f527ff6aafb9e01d6cbf3,pet_shop,45,3878,1,88,16,7,14
90b86c830114ddc888f6380a223ee285,home_appliances_2,55,1345,6,8850,45,33,35
1dc9d2804c35122e2f168a135f8a56c2,sports_leisure,59,871,2,400,16,7,11
bf16de726d9f702aee68610fe171d70e,consoles_games,57,574,2,200,16,2,11
25b569d22d25020f8a5d52f8ad129b14,construction_tools_safety,50,984,2,246,22,15,19
d6aa421b9567e3e2a3a0caf8fb846cbc,health_beauty,53,423,1,30000,55,75,61
a69c0be573a2ba8f96b7650dbc0bbf87,auto,59,500,1,700,20,20,20
937ac3a2f4aec64b560e6423fb50aee9,housewares,40,153,1,14350,55,15,45
c9e370a48c93410b221b46ce7ee41643,pet_shop,29,363,1,12450,69,36,30
7612afaa8218e79b3011243ed9edea9c,sports_leisure,30,2299,1,150,20,10,15
ceda8168fb181a91487d6e924f42334f,bed_bath_table,53,212,1,1225,34,14,29
154e7e31ebfa092203795c972e5804a6,telephony,59,734,3,250,17,4,12
c80525a7dab2df6000ca88a2e7197323,sports_leisure,59,202,3,250,20,5,13
bd7cd34fc6d02e730221b11edc354aae,bed_bath_table,51,324,1,900,42,8,37
0c877471e35049402bca235e06cb8063,furniture_decor,56,1892,5,1550,69,11,11
34dc9ba20762290886d4d94d07a102e3,stationery,58,391,4,5900,28,55,37
c3ba4e8d3cb30049213b682e751e9d00,bed_bath_table,43,383,1,1300,34,14,30
6255356ea20f71ebc7015ca970718bb6,health_beauty,29,432,1,700,22,11,16
281bbfe70848e0b304bef88fc2caf2c3,garden_tools,57,417,1,1000,24,13,18
44e086c4a977f37a888627b43880586c,bed_bath_table,52,346,1,400,16,10,16
6c3effec7c8ddba466d4f03f982c7aa3,watches_gifts,51,789,2,200,16,2,11
54d9ac713e253fa1fae9c8003b011c2a,perfumery,34,55,1,200,20,12,16
eba7488e1c67729f045ab43fac426f2e,auto,37,1507,4,2600,38,18,23
eba7488e1c67729f045ab43fac426f2e,consoles_games,34,344,3,150,17,2,14
ca152649b43c4c6081853d9421c59869,fashion_bags_acessories,57,676,4,150,17,9,17
88bd8458fdc2ceec3e71ef1d867a7b45,bed_bath_table,55,284,1,10050,50,30,40
5f0bdec2fb222061ed8fe52586a5957d,furniture_decor,42,1002,1,1300,17,27,17
d017a2151d543a9885604dc62a3d9dcc,sports_leisure,28,369,4,1050,74,30,25
ec3f8e78677c7e0395b155bc67417158,baby,46,1051,1,700,36,15,25
ef854c7d98d5eba672287b0a9d37075b,housewares,45,210,5,300,18,4,12
b4e319cb48642fd748a387fb88c31c35,cool_stuff,33,500,5,300,28,6,13
11dc4053871ff53ff79fb1fc7e6b160f,office_furniture,35,1168,1,12675,48,49,40
dc0fe1906bacc99199eb46fce442e1de,perfumery,48,344,1,750,20,15,15
4b7ddf18ef3c5205f6ec288dffcd7c55,baby,44,345,2,100,20,6,15
e0d64dcfaa3b6db5c54ca298ae101d05,construction_tools_construction,60,1450,4,300,16,16,16
32b4ca7827a47902152f92205f5cab44,fashion_bags_acessories,34,358,1,100,17,3,12
6f3b5b605d91b7439c5e3f5a8dffeea7,office_furniture,55,1180,1,16167,64,62,25
3bbacbe586e957acbf26c63b3ed532a3,housewares,58,994,3,1500,60,10,25
72d0a38fe43ba7087d71e245d1b76c9e,watches_gifts,45,692,1,450,18,12,13
c2a1ff8408a1c857c8730e4d12da714e,housewares,58,623,1,400,20,30,16
211d04c14dd756f5e4dec38c19187fdb,sports_leisure,56,574,6,250,30,16,16
211d04c14dd756f5e4dec38c19187fdb,health_beauty,53,871,1,1550,25,23,23
4e0946aebc8e1d7521219ec1e7380aed,fixed_telephony,54,1986,1,2150,21,21,21
7541919b37eec10cb22469315a0c7328,health_beauty,53,963,1,900,30,30,16
d24c7932a5182750c209db9a91d209a0,books_technical,29,2078,1,350,23,2,16
f422d0d9f8b5f7c27289382b14b61248,musical_instruments,52,818,3,573,23,11,17
e0a36dd15c245dbe1a52080fd6d048b2,watches_gifts,59,672,3,350,20,13,13
dbaee28f4ee64465838a229582d77520,watches_gifts,48,546,1,600,16,2,11
06f85533c1d65036e055ed561d0b1a2e,computers_acessories,28,1064,1,253,14,12,12
dcae59c653ba99aebddbd821718e37fe,housewares,53,1147,2,5650,35,22,30
913580fde3e72c3b3e4ce0b79963bee6,watches_gifts,57,723,5,200,16,2,11
d1c427060a0f73f6b889a5c7c61f2ac4,health_beauty,41,1797,1,1200,25,13,20
08ddfb809affc027d1aec6d639969dbc,stationery,55,971,4,600,25,12,28
48b099f6925c19d46ed5f013267681c2,furniture_decor,38,356,2,800,30,14,13
aca2eb7d00ea1a7b8ebd4e68314663af,consoles_games,31,2287,5,1000,18,4,15
f35692adbe05fa7ed058875df5ea9f99,computers_acessories,32,1064,1,263,20,16,13
f89cd865cac300a9bf1320dd8f0fa223,home_appliances,60,156,3,1000,35,46,35
386486367c1f9d4f587a8864ccb6902b,stationery,38,326,2,1300,34,46,14
386486367c1f9d4f587a8864ccb6902b,,,,,200,16,10,13
5a6e53c3b4e8684b13388d6aa4afdf12,computers_acessories,15,159,1,100,25,3,19
5a6e53c3b4e8684b13388d6aa4afdf12,telephony,43,1468,1,133,18,5,13
5a6e53c3b4e8684b13388d6aa4afdf12,air_conditioning,36,427,4,10175,44,44,38
5a6e53c3b4e8684b13388d6aa4afdf12,health_beauty,34,1115,1,1150,30,12,16
5a6e53c3b4e8684b13388d6aa4afdf12,furniture_decor,57,624,1,12200,100,25,25
5a6e53c3b4e8684b13388d6aa4afdf12,sports_leisure,58,493,6,200,16,10,11
344e500a6d4d2085337b9e81c0b9c9de,bed_bath_table,39,360,1,1400,51,26,36
95bc2131ece03edd6623b82c80db02bb,bed_bath_table,26,421,1,200,16,12,11
6e9d34c0cf438c5a29a9a0232ffe54b6,bed_bath_table,55,244,1,800,38,10,38
e84d1a4a08db13e8dea6d400a1c6a3f0,garden_tools,46,1688,3,950,31,5,31
4dddd45aa241530edb5412e8846361fa,furniture_decor,54,586,1,1700,33,8,23
bfa64d725aa1ca8be0202f5d93e13f6f,bed_bath_table,31,205,1,950,40,5,30
2a592642399b33baf3a5729a6335b21c,computers_acessories,32,626,3,300,16,4,11
bc4cd4da98dd128c39bf0b8c2674032f,health_beauty,56,701,1,700,16,24,16
52c80cedd4e90108bf4fa6a206ef6b03,fashion_male_clothing,52,541,4,500,40,10,40
37d2e3656244fd840ebd0460360455cd,sports_leisure,39,84,1,300,22,15,22
6c3effec7c8ddba466d4f03f982c7aa3,health_beauty,58,1856,4,383,19,12,16
a861d5c0df81a446e7e60ddb33ec0659,bed_bath_table,47,839,1,1650,16,10,16
a861d5c0df81a446e7e60ddb33ec0659,telephony,51,991,3,167,17,3,17
368c6c730842d78016ad823897a372db,bed_bath_table,55,376,1,1000,39,11,28
29d5359e5182f2c0632e139faf56b663,garden_tools,46,130,1,832,32,9,32
c8cfa622661e047ea2499f8bce4731a5,telephony,57,422,2,150,19,4,11
42a2c92a0979a949ca4ea89ec5c7b934,furniture_decor,63,461,2,900,80,10,60
6e3e56ba6f1c01a2dfd039f63cb03585,fashion_bags_acessories,52,1436,1,200,16,2,20
24c9d329963373e2fccaa3f3204db19e,toys,47,727,7,200,22,11,13
2827ebfb043a328a13a06ca9165cad0a,fashion_bags_acessories,49,54,1,200,16,2,11
f0e62aeebadb31681187c9548d8aae40,market_place,49,503,2,2450,28,48,30
813a30050677eb6996e12eea9ad400bf,musical_instruments,44,219,1,183,29,6,11
0164201c7c8b81dc5779e015e2d7be59,perfumery,54,1425,1,500,22,16,16
4f2c53c9a1a7a00a247b351c1fdbed13,housewares,34,314,2,1475,24,19,19
8963eba2629ee030c4de83703c0ae020,bed_bath_table,56,406,1,2400,40,15,35
2a61ae7c276ed675a0289aee54e2c9b0,cool_stuff,53,530,4,300,16,11,11
f9d151cf2fc10d41cce64b782856320f,sports_leisure,52,1013,5,13500,70,30,40
d1c427060a0f73f6b889a5c7c61f2ac4,furniture_decor,45,532,4,350,22,6,15
1a657b37e6e9a1ad8dfc98c1820a3fef,stationery,60,484,5,850,16,21,15
ef703385b2707af7f9af3e185679811c,housewares,59,731,1,5500,51,20,29
4d012181c7a23a79f84dc6cdd1cb1c04,watches_gifts,60,306,1,550,16,2,11
2efa6045e8d94172a5502d33e578656d,fashion_shoes,54,1722,4,2800,41,12,34
fdad129d8e902058f98862f23dcf6978,computers_acessories,60,1847,1,350,20,15,20
389d119b48cf3043d311335e499d9c6b,house_construction,51,201,1,500,16,40,15
3dd2a17168ec895c781a9191c1e95ad7,consoles_games,48,720,1,200,19,13,17
fdd4f5e099d232bbd0d1fca8eab34172,sports_leisure,56,2538,1,475,21,9,17
7cb2ff3193293db892fd5697aa99a19b,bed_bath_table,42,372,1,550,26,2,20
7cb2ff3193293db892fd5697aa99a19b,computers_acessories,39,1698,2,2000,33,33,16
7cb2ff3193293db892fd5697aa99a19b,auto,60,827,5,1150,32,6,29
7cb2ff3193293db892fd5697aa99a19b,bed_bath_table,55,250,1,1000,30,5,20
eb2ef5be3d5deff674149b9465d44738,small_appliances,39,873,2,1200,20,15,25
eb2ef5be3d5deff674149b9465d44738,,,,,1000,40,8,40
8d9468efb665050bd137607b0c8ce680,luggage_acessories,58,2036,4,22600,77,33,56
8d9468efb665050bd137607b0c8ce680,housewares,46,366,1,600,19,17,18
62f423e57a8c157d3877ee5867d7db88,stationery,59,899,10,1900,40,10,30
90aaf7f993470e411207adabf5b998b6,agro_industry_and_ecommerce,48,1268,1,550,16,19,11
e9def91e99c8ecb7c5cef5e31506a056,watches_gifts,55,167,2,250,16,2,11
0bbdc963004d9b2fd3427ee3c5ae3608,computers_acessories,60,640,1,100,16,8,11
8dc8cdb4e5a2d2f2af019bc5a255e907,furniture_decor,60,2132,2,400,69,11,11
ce4951e4e9e73626368438f1dbc05dd2,bed_bath_table,57,2473,2,1950,43,8,33
17fc8cc736bd5d1f6714f41102d6ff30,computers_acessories,58,1675,1,1700,35,18,34
e53e557d5a159f5aa2c5e995dfdf244b,auto,55,925,2,3300,65,25,25
bb77135946e78428a7a5634a46113a22,health_beauty,29,1335,1,750,27,15,18
28bdd20184e553872bab0ae75bbcaecf,bed_bath_table,54,701,2,1100,50,12,12
6f4f2bb136fd2d8e8229355d8fec6b67,furniture_decor,47,531,4,6550,35,35,35
94774f52c71a3e4ce084c21c873507cc,housewares,63,369,3,1000,30,5,35
12b5c5d13512ad7cae70181fc503f42e,sports_leisure,57,903,4,258,25,15,17
84a5ff7347e4371b23168a1b69f2409d,cool_stuff,48,671,2,9300,44,21,38
84a5ff7347e4371b23168a1b69f2409d,bed_bath_table,55,185,2,526,44,6,33
0bcc3eeca39e1064258aa1e932269894,furniture_decor,59,241,1,2200,42,12,37
8ebb1bc470f9bfd4017c0be0773211ad,health_beauty,53,586,1,250,27,10,17
d670c0f6be30a062ebd8f8612ea82d71,sports_leisure,63,569,3,275,24,8,12
0e687d00ba3214b4aca6397a14d49373,consoles_games,23,959,3,193,18,13,16
437773d07b1edcb634d4f4a2ad377be2,small_appliances,51,750,1,2175,17,17,50
1a6f6c1a25598378fea659d719fcdc5c,drinks,47,858,3,175,23,16,16
ad21c6ffe97ed6db7a3d73b51bca2ee0,fashion_male_clothing,36,968,3,600,16,2,11
b76364870c38ddd7dcc9dd9ab5abeeb4,furniture_decor,55,412,1,7450,52,18,35
d04857e7b4b708ee8b8b9921163edba3,sports_leisure,38,549,1,1017,42,21,27
2d00c3b37b984686777190e2e6e0a7b6,health_beauty,33,431,1,1725,16,30,16
2d00c3b37b984686777190e2e6e0a7b6,housewares,49,509,1,600,16,26,11
2d00c3b37b984686777190e2e6e0a7b6,,,,,6100,80,5,60
2d00c3b37b984686777190e2e6e0a7b6,computers_acessories,37,415,1,200,16,5,11
af51d485dc5255ba2e18b21b550156e6,bed_bath_table,58,96,1,603,28,7,25
ee0c1cf2fbeae95205b4aa506f1469f0,auto,54,1120,7,6900,30,15,20
eb973cc4544c2ff1016bcaf981ca1f18,stationery,43,675,2,500,40,8,30
461f43be3bdf8844e65b62d9ac2c7a5a,perfumery,38,476,2,414,23,15,18
6f7400c1577bd99fb7c9cd196edb6ae2,watches_gifts,43,668,3,287,19,12,14
6f7400c1577bd99fb7c9cd196edb6ae2,health_beauty,33,374,1,304,20,15,15
9a98180ffbd0765e89f11cc8dd2385f4,health_beauty,54,446,2,450,20,20,20
90973fe7cdce864c5345cb2eebdfa666,toys,60,131,3,400,45,5,25
28bc7d95951d962dd5cdda791e07b56f,watches_gifts,40,228,1,750,28,18,25
5640c59a8f6a08b3758272590693eec3,bed_bath_table,52,89,1,200,20,10,15
98e5d3ce2fa01b7829c3e1b1ae40646a,baby,37,772,2,1000,21,22,19
cbf5cf4e5d906cda4c6d91d5b7b15e8b,furniture_decor,50,279,2,5550,45,30,45
e0008615ba33119a5e115eb63bd3e29c,construction_tools_light,52,210,1,7150,53,26,53
952ef4ed720bf5d77f42712da90f2f49,cool_stuff,43,712,2,5288,32,26,45
952ef4ed720bf5d77f42712da90f2f49,electronics,27,432,2,75,18,13,16
f32941d7c00c56b8d7a3723c8ebb4be5,health_beauty,50,246,2,200,25,10,20
cb52e6775d816cbdadade36948e81fc8,auto,54,1204,1,700,16,2,11
bb3ba3a4e6d7471b6754e8e3f13f1464,garden_tools,59,1497,5,1700,33,25,23
2d7ec74c6f93ad8234f2e29817b2827b,auto,60,332,1,720,28,18,18
9d32095f76b97762307e86cfc18dd7a0,electronics,45,125,2,11700,23,21,18
9d32095f76b97762307e86cfc18dd7a0,housewares,59,831,1,700,16,25,11
39aa98469aa7460a9764311b3f8efb12,stationery,58,322,3,600,25,7,24
b87bbfdf00132276418f99d965fdf676,watches_gifts,59,594,2,600,16,11,11
3168b2696b15ca440b92afa9e011a084,furniture_decor,58,286,4,7950,30,35,30
d934d5a5c12e50df26c0669f578e2621,signaling_and_security,58,144,2,150,20,2,28
2d27434c710806b971a721da337a112a,bed_bath_table,59,277,1,2000,45,15,35
86c43103446290e7efacad3701cd654d,cool_stuff,53,1105,1,10800,80,50,22
7bc637a5504e0cfdf08490124d681fd3,furniture_decor,38,1455,3,150,35,2,25
d322eb25f02924adba73e58dbc36b29c,watches_gifts,54,821,4,200,16,2,11
fd0065af7f09af4b82a0ca8f3eed1852,computers_acessories,43,460,2,250,16,5,11
9286aa6d0235770b570beb128f608e42,housewares,15,422,1,300,41,5,31
0152f69b6cf919bcdaf117aa8c43e5a2,fashion_bags_acessories,54,719,2,250,16,2,11
134529314360d3cb9e5e052b0b7b4b39,toys,39,759,4,389,27,33,28
57e1815b050566a793e010162f765cdb,sports_leisure,38,332,6,50,16,4,11
b7605b5b483063d12bd90a772bff9d21,telephony,46,156,1,200,20,5,12
0ec5f6f08cf32bc916d0ae089696a44a,,,,,200,16,2,20
0cf4eefa56151424d91f1fa527e29d20,perfumery,53,276,2,475,19,15,17
8e14e42d480e0c520d2f8ee0e7d3249d,sports_leisure,41,304,2,1450,30,13,30
0830788ce2a21bb3aacbd956403f7851,baby,41,610,3,100,16,16,16
ff7fccf8513f360157f0660fe51d1d88,signaling_and_security,53,602,2,1250,34,16,27
5ed9eaf534f6936b51d0b6c5e4d5c2e9,la_cuisine,33,532,1,3600,30,30,30
f8ea5fcf9c628485e01b9c3cf52728c2,bed_bath_table,52,290,3,2000,44,17,34
f8ea5fcf9c628485e01b9c3cf52728c2,small_appliances,40,753,2,7350,35,35,40
f8ea5fcf9c628485e01b9c3cf52728c2,bed_bath_table,34,437,1,400,16,12,11
f8ea5fcf9c628485e01b9c3cf52728c2,health_beauty,59,493,1,2000,30,12,16
53b36df67ebb7c41585e8d54d6772e08,future_living_room,31,342,1,4350,58,15,53
8445706ffa7ab0221698f5e1be2a9252,telephony,50,562,2,360,22,6,11
13d9c868a0780a698f5604b49d3e81ca,perfumery,44,280,1,430,19,14,12
a70f58bd49225ad1d9f199d3766385a8,sports_leisure,34,231,1,783,45,11,22
b33eafe0578ff59c3c9c0853a365e3b6,baby,36,474,1,8500,35,60,25
aa8d88eb4b9cb38894e33fa624c4287f,home_comfort,59,451,1,21750,45,15,35
7977b70dccf5fb91ef5787ea38c36c45,luggage_acessories,40,124,1,450,24,47,34
a95b8621d9c2434bd66a426fa6dc959b,office_furniture,51,2223,1,20700,58,28,58
98b22c1129886cbd7fcae69d1c93e442,furniture_decor,58,547,4,1850,34,6,28
c230b471b7e21ff9060e68ee154afd70,fashion_male_clothing,55,336,1,200,25,2,17
b1631003bdbc3b1e876f83a7d851d74a,watches_gifts,51,435,3,200,16,6,11
42130cd7a981706499a4d337f2f7f621,office_furniture,41,1205,1,17150,58,61,24
42130cd7a981706499a4d337f2f7f621,toys,55,816,4,1000,37,35,25
e6d3e381889aa6e9d222ad50cb30ac43,sports_leisure,35,1464,1,3686,30,30,23
6f3b5b605d91b7439c5e3f5a8dffeea7,bed_bath_table,33,291,1,3175,52,15,31
54f45413afc0d5480c59f5dfeed2d19f,food_drink,54,314,1,1650,24,24,24
6cdd53843498f92890544667809f1595,stationery,43,867,7,750,30,40,11
b29fcbd778387a0218e2f058e57bce75,bed_bath_table,38,312,1,11450,54,30,45
c1f5307decb89342351bec53668cffd9,small_appliances,45,65,1,750,16,35,25
32ad146ce66014dd98fdc2190bc995d6,furniture_decor,51,264,1,5850,40,30,40
9c31382f02ac001fe1a33a466471d98c,housewares,41,1965,1,550,20,20,15
1acb18fc869c5489d5f76abcd681165e,health_beauty,48,1444,1,4200,30,10,20
5411e9269501a870cabf632f05655131,furniture_decor,60,926,4,1390,18,11,25
98190f6a2c3253d07ca86525bb238162,home_appliances,52,465,1,350,16,15,20
98190f6a2c3253d07ca86525bb238162,bed_bath_table,55,137,1,1600,36,8,29
67a7c7243c0585ccc44471b5a5c115e9,garden_tools,53,75,1,700,35,20,40
b1035b3d307f0aeb6157fdd3e09f8119,furniture_decor,56,796,2,550,65,11,11
a5e66fadbb9b49dffdbf63675436a332,sports_leisure,58,570,1,575,19,15,17
19c91ef95d509ea33eda93495c4d3481,health_beauty,45,232,3,800,21,4,15
461f43be3bdf8844e65b62d9ac2c7a5a,air_conditioning,56,671,4,8750,25,25,25
d0885d40d75c08cf3c44d7ae88897e11,fashion_bags_acessories,60,188,1,150,16,15,15
5b8423dc7f23089c9c59c5d140eb5a1c,watches_gifts,53,496,1,330,16,11,12
3470ec574925a96bb8480140fddb1050,furniture_decor,63,701,5,1750,35,10,35
6f248e27719f6f299e711e02651b6df6,telephony,60,823,2,100,16,22,11
a50acd33ba7a8da8e9db65094fa990a4,furniture_decor,63,911,4,600,23,7,16
381402fe1e8aa91c45f813615ab5a596,home_appliances,55,200,1,100,17,2,13
eff955ba97941dc6837a770367d66944,furniture_decor,51,1492,3,2500,105,3,70
a703f5ade6e4fae527357132230ea778,housewares,19,753,3,300,17,28,11
d8a95ecf1c05b391d216669a9652bcfb,housewares,45,711,1,2000,25,60,25
5c2fc243b33c2c7c211fd9e09beb7cab,sports_leisure,59,513,1,250,17,9,12
d017a2151d543a9885604dc62a3d9dcc,baby,59,1045,3,1150,42,25,15
8a5835aeef83efa6aa947f84f92deb0e,watches_gifts,59,153,1,1000,16,10,11
4c2394abfbac7ff59ec7a420918562fa,garden_tools,47,508,3,1150,25,20,25
218bdd5d01fa000018c777fcc2bbfebd,health_beauty,37,401,1,450,16,10,20
a5ae8400fc9fcacd4af585a57bbf264a,sports_leisure,59,1459,9,2100,36,9,14
8c591ab0ca519558779df02023177f44,sports_leisure,53,282,1,300,35,6,11
3d37da85f5e66558333fb5daee494736,home_appliances,50,872,2,150,20,13,12
ee0c1cf2fbeae95205b4aa506f1469f0,sports_leisure,45,716,1,500,24,20,20
0f7b5d8f0464562dd0d3e46054e0bd0e,computers_acessories,54,2304,3,500,16,16,16
53b36df67ebb7c41585e8d54d6772e08,auto,43,1512,1,550,18,5,12
